date,category,buy_value,sell_value,net_value
2017-09-05,FII_estimate,28.092365336077414,0.0,28.092365336077414
2017-09-06,FII_estimate,4.764856917574906,0.0,4.764856917574906
2017-09-07,FII_estimate,1.9037490277828035,0.0,1.9037490277828035
2017-09-08,FII_estimate,0.0,8.487934515903445,-8.487934515903445
2017-09-11,FII_estimate,20.11704350597966,0.0,20.11704350597966
2017-09-12,FII_estimate,28.969406941182342,0.0,28.969406941182342
2017-09-13,FII_estimate,34.511660056258286,0.0,34.511660056258286
2017-09-14,FII_estimate,29.884657336128896,0.0,29.884657336128896
2017-09-15,FII_estimate,27.017600797239595,0.0,27.017600797239595
2017-09-18,FII_estimate,26.34299947825093,0.0,26.34299947825093
2017-09-19,FII_estimate,7.1529857082357635,0.0,7.1529857082357635
2017-09-20,FII_estimate,7.427023714535534,0.0,7.427023714535534
2017-09-21,FII_estimate,4.407964547844992,0.0,4.407964547844992
2017-09-22,FII_estimate,0.0,33.9199149733007,-33.9199149733007
2017-09-25,FII_estimate,0.0,67.68202663380939,-67.68202663380939
2017-09-26,FII_estimate,0.0,71.10285254939751,-71.10285254939751
2017-09-27,FII_estimate,0.0,97.3377396275492,-97.3377396275492
2017-09-28,FII_estimate,0.0,89.63227337651979,-89.63227337651979
2017-09-29,FII_estimate,0.0,43.903296952685444,-43.903296952685444
2017-10-03,FII_estimate,0.0,12.861448629122625,-12.861448629122625
2017-10-04,FII_estimate,6.325559246439198,0.0,6.325559246439198
2017-10-05,FII_estimate,36.31759771498323,0.0,36.31759771498323
2017-10-06,FII_estimate,47.650248903176944,0.0,47.650248903176944
2017-10-09,FII_estimate,39.79149148198847,0.0,39.79149148198847
2017-10-10,FII_estimate,34.18448916289387,0.0,34.18448916289387
2017-10-11,FII_estimate,17.251995802038525,0.0,17.251995802038525
2017-10-12,FII_estimate,38.931826647299786,0.0,38.931826647299786
2017-10-13,FII_estimate,39.97572752768953,0.0,39.97572752768953
2017-10-16,FII_estimate,59.49899315743924,0.0,59.49899315743924
2017-10-17,FII_estimate,54.22844759950853,0.0,54.22844759950853
2017-10-18,FII_estimate,49.73120689279632,0.0,49.73120689279632
2017-10-19,FII_estimate,12.553516458161175,0.0,12.553516458161175
2017-10-23,FII_estimate,2.599906299380905,0.0,2.599906299380905
2017-10-24,FII_estimate,0.0,10.055388063738947,-10.055388063738947
2017-10-25,FII_estimate,6.0622185086894955,0.0,6.0622185086894955
2017-10-26,FII_estimate,27.384951506766793,0.0,27.384951506766793
2017-10-27,FII_estimate,41.38435934497154,0.0,41.38435934497154
2017-10-30,FII_estimate,38.45290572627981,0.0,38.45290572627981
2017-10-31,FII_estimate,27.909393105853063,0.0,27.909393105853063
2017-11-01,FII_estimate,34.436706337245504,0.0,34.436706337245504
2017-11-02,FII_estimate,19.923612728958382,0.0,19.923612728958382
2017-11-03,FII_estimate,26.586684829371666,0.0,26.586684829371666
2017-11-06,FII_estimate,19.82830939538017,0.0,19.82830939538017
2017-11-07,FII_estimate,6.954968691590634,0.0,6.954968691590634
2017-11-08,FII_estimate,0.0,34.0222458847964,-34.0222458847964
2017-11-09,FII_estimate,0.0,27.57772554919801,-27.57772554919801
2017-11-10,FII_estimate,0.0,32.3327547925477,-32.3327547925477
2017-11-13,FII_estimate,0.0,50.92457014130135,-50.92457014130135
2017-11-14,FII_estimate,0.0,44.82719294427628,-44.82719294427628
2017-11-15,FII_estimate,0.0,39.94143688532647,-39.94143688532647
2017-11-17,FII_estimate,0.0,9.13195418871669,-9.13195418871669
2017-11-20,FII_estimate,0.0,3.1056013444906583,-3.1056013444906583
2017-11-21,FII_estimate,22.228631985332107,0.0,22.228631985332107
2017-11-22,FII_estimate,41.035715713331435,0.0,41.035715713331435
2017-11-23,FII_estimate,55.225515112904986,0.0,55.225515112904986
2017-11-24,FII_estimate,30.249126354634406,0.0,30.249126354634406
2017-11-27,FII_estimate,25.054135368471574,0.0,25.054135368471574
2017-11-28,FII_estimate,17.522721337655433,0.0,17.522721337655433
2017-11-29,FII_estimate,8.198504055657263,0.0,8.198504055657263
2017-11-30,FII_estimate,0.0,18.068596089018104,-18.068596089018104
2017-12-01,FII_estimate,0.0,50.724488941840875,-50.724488941840875
2017-12-04,FII_estimate,0.0,52.12641813418027,-52.12641813418027
2017-12-05,FII_estimate,0.0,47.64582200763577,-47.64582200763577
2017-12-06,FII_estimate,0.0,60.10163563401859,-60.10163563401859
2017-12-07,FII_estimate,0.0,12.994755702455663,-12.994755702455663
2017-12-08,FII_estimate,27.84837829499055,0.0,27.84837829499055
2017-12-11,FII_estimate,38.92378668141762,0.0,38.92378668141762
2017-12-12,FII_estimate,24.357227802444555,0.0,24.357227802444555
2017-12-13,FII_estimate,26.772743196152987,0.0,26.772743196152987
2017-12-14,FII_estimate,19.989048951254546,0.0,19.989048951254546
2017-12-15,FII_estimate,17.475666453051,0.0,17.475666453051
2017-12-18,FII_estimate,19.26908548834995,0.0,19.26908548834995
2017-12-19,FII_estimate,45.60683007898571,0.0,45.60683007898571
2017-12-20,FII_estimate,56.67722845643432,0.0,56.67722845643432
2017-12-21,FII_estimate,42.05086081706812,0.0,42.05086081706812
2017-12-22,FII_estimate,34.917045855184526,0.0,34.917045855184526
2017-12-26,FII_estimate,28.347132449273687,0.0,28.347132449273687
2017-12-27,FII_estimate,7.993695415948535,0.0,7.993695415948535
2017-12-28,FII_estimate,5.444674606316939,0.0,5.444674606316939
2017-12-29,FII_estimate,15.806894485128414,0.0,15.806894485128414
2018-01-02,FII_estimate,0.0,7.3633546736649835,-7.3633546736649835
2018-01-03,FII_estimate,0.0,8.115575538229374,-8.115575538229374
2018-01-04,FII_estimate,12.341167648783031,0.0,12.341167648783031
2018-01-05,FII_estimate,27.217588399339764,0.0,27.217588399339764
2018-01-08,FII_estimate,30.22782075640808,0.0,30.22782075640808
2018-01-09,FII_estimate,43.5682405819844,0.0,43.5682405819844
2018-01-10,FII_estimate,33.190854446086064,0.0,33.190854446086064
2018-01-11,FII_estimate,22.37639914590152,0.0,22.37639914590152
2018-01-12,FII_estimate,18.326427767541137,0.0,18.326427767541137
2018-01-15,FII_estimate,17.014955557887255,0.0,17.014955557887255
2018-01-16,FII_estimate,10.853977407345301,0.0,10.853977407345301
2018-01-17,FII_estimate,23.676450080751827,0.0,23.676450080751827
2018-01-18,FII_estimate,29.969066762249877,0.0,29.969066762249877
2018-01-19,FII_estimate,36.64684825212696,0.0,36.64684825212696
2018-01-22,FII_estimate,37.72458753020315,0.0,37.72458753020315
2018-01-23,FII_estimate,64.99613675697293,0.0,64.99613675697293
2018-01-24,FII_estimate,58.421358333522036,0.0,58.421358333522036
2018-01-25,FII_estimate,50.25949338279735,0.0,50.25949338279735
2018-01-29,FII_estimate,47.66082918101179,0.0,47.66082918101179
2018-01-30,FII_estimate,17.90591616889849,0.0,17.90591616889849
2018-01-31,FII_estimate,0.0,8.323098406117207,-8.323098406117207
2018-02-01,FII_estimate,0.0,11.080582274703971,-11.080582274703971
2018-02-02,FII_estimate,0.0,62.236267458620304,-62.236267458620304
2018-02-05,FII_estimate,0.0,93.27880515799991,-93.27880515799991
2018-02-06,FII_estimate,0.0,111.60288536350258,-111.60288536350258
2018-02-07,FII_estimate,0.0,104.95272185421777,-104.95272185421777
2018-02-08,FII_estimate,0.0,88.95906629208869,-88.95906629208869
2018-02-09,FII_estimate,0.0,64.35757092976391,-64.35757092976391
2018-02-12,FII_estimate,0.0,24.63662072032124,-24.63662072032124
2018-02-14,FII_estimate,1.7846920842641354,0.0,1.7846920842641354
2018-02-15,FII_estimate,12.680846185715975,0.0,12.680846185715975
2018-02-16,FII_estimate,0.0,18.577330892312272,-18.577330892312272
2018-02-19,FII_estimate,0.0,13.576488058445458,-13.576488058445458
2018-02-20,FII_estimate,0.0,38.765457216825666,-38.765457216825666
2018-02-21,FII_estimate,0.0,29.218032407582797,-29.218032407582797
2018-02-22,FII_estimate,0.0,44.51255467836511,-44.51255467836511
2018-02-23,FII_estimate,0.0,8.93232525951259,-8.93232525951259
2018-02-26,FII_estimate,34.140490346064816,0.0,34.140490346064816
2018-02-27,FII_estimate,33.00622620344285,0.0,33.00622620344285
2018-02-28,FII_estimate,17.789809751890598,0.0,17.789809751890598
2018-03-01,FII_estimate,9.42974457153223,0.0,9.42974457153223
2018-03-05,FII_estimate,0.0,28.783168569375572,-28.783168569375572
2018-03-06,FII_estimate,0.0,68.41374279369494,-68.41374279369494
2018-03-07,FII_estimate,0.0,78.66765512623309,-78.66765512623309
2018-03-08,FII_estimate,0.0,47.61952022791127,-47.61952022791127
2018-03-09,FII_estimate,0.0,42.11483988250352,-42.11483988250352
2018-03-12,FII_estimate,16.071253817790627,0.0,16.071253817790627
2018-03-13,FII_estimate,35.7688326894784,0.0,35.7688326894784
2018-03-14,FII_estimate,51.31577598641369,0.0,51.31577598641369
2018-03-15,FII_estimate,24.029274876943624,0.0,24.029274876943624
2018-03-16,FII_estimate,0.0,4.407585050103847,-4.407585050103847
2018-03-19,FII_estimate,0.0,64.95496658422648,-64.95496658422648
2018-03-20,FII_estimate,0.0,62.56557007328688,-62.56557007328688
2018-03-21,FII_estimate,0.0,55.55180704699491,-55.55180704699491
2018-03-22,FII_estimate,0.0,51.08738360627084,-51.08738360627084
2018-03-23,FII_estimate,0.0,41.02161279001514,-41.02161279001514
2018-03-26,FII_estimate,8.301213667167081,0.0,8.301213667167081
2018-03-27,FII_estimate,20.05145657202546,0.0,20.05145657202546
2018-03-28,FII_estimate,0.0,2.6451610979923883,-2.6451610979923883
2018-04-02,FII_estimate,18.937368324537864,0.0,18.937368324537864
2018-04-03,FII_estimate,49.435965601501884,0.0,49.435965601501884
2018-04-04,FII_estimate,1.5306953756975132,0.0,1.5306953756975132
2018-04-05,FII_estimate,23.51119852064378,0.0,23.51119852064378
2018-04-06,FII_estimate,43.74884190342078,0.0,43.74884190342078
2018-04-09,FII_estimate,36.16599521270882,0.0,36.16599521270882
2018-04-10,FII_estimate,35.13782140985812,0.0,35.13782140985812
2018-04-11,FII_estimate,56.30484337944465,0.0,56.30484337944465
2018-04-12,FII_estimate,22.731005377318432,0.0,22.731005377318432
2018-04-13,FII_estimate,22.310488298599285,0.0,22.310488298599285
2018-04-16,FII_estimate,24.069134094554148,0.0,24.069134094554148
2018-04-17,FII_estimate,19.40622726854381,0.0,19.40622726854381
2018-04-18,FII_estimate,9.372630396491843,0.0,9.372630396491843
2018-04-19,FII_estimate,7.810167860844885,0.0,7.810167860844885
2018-04-20,FII_estimate,3.1032469639937883,0.0,3.1032469639937883
2018-04-23,FII_estimate,0.0,4.568164126564678,-4.568164126564678
2018-04-24,FII_estimate,0.0,4.505712835024756,-4.505712835024756
2018-04-25,FII_estimate,0.0,2.7704039041731456,-2.7704039041731456
2018-04-26,FII_estimate,0.0,3.5907582479233078,-3.5907582479233078
2018-04-27,FII_estimate,12.381557685074776,0.0,12.381557685074776
2018-04-30,FII_estimate,22.849307425610547,0.0,22.849307425610547
2018-05-02,FII_estimate,15.856127986741422,0.0,15.856127986741422
2018-05-03,FII_estimate,10.615044227407235,0.0,10.615044227407235
2018-05-04,FII_estimate,3.869828870049176,0.0,3.869828870049176
2018-05-07,FII_estimate,5.781567019397039,0.0,5.781567019397039
2018-05-08,FII_estimate,0.0,11.539203046872492,-11.539203046872492
2018-05-09,FII_estimate,0.0,1.0809616551269314,-1.0809616551269314
2018-05-10,FII_estimate,0.0,1.048647481764462,-1.048647481764462
2018-05-11,FII_estimate,24.377341998558027,0.0,24.377341998558027
2018-05-14,FII_estimate,8.45164815031131,0.0,8.45164815031131
2018-05-15,FII_estimate,7.367922516276951,0.0,7.367922516276951
2018-05-16,FII_estimate,0.0,19.243673239204384,-19.243673239204384
2018-05-17,FII_estimate,0.0,12.780174662712074,-12.780174662712074
2018-05-18,FII_estimate,0.0,50.30112804694719,-50.30112804694719
2018-05-21,FII_estimate,0.0,63.05664878526928,-63.05664878526928
2018-05-22,FII_estimate,0.0,60.23655342768674,-60.23655342768674
2018-05-23,FII_estimate,0.0,58.05907472230287,-58.05907472230287
2018-05-24,FII_estimate,0.0,40.23192811548158,-40.23192811548158
2018-05-25,FII_estimate,0.1477130378592193,0.0,0.1477130378592193
2018-05-28,FII_estimate,36.4036200411555,0.0,36.4036200411555
2018-05-29,FII_estimate,33.204593301327975,0.0,33.204593301327975
2018-05-30,FII_estimate,39.47675155883714,0.0,39.47675155883714
2018-05-31,FII_estimate,59.90540681459222,0.0,59.90540681459222
2018-06-01,FII_estimate,29.341860504632614,0.0,29.341860504632614
2018-06-04,FII_estimate,0.6113555092619493,0.0,0.6113555092619493
2018-06-05,FII_estimate,0.0,2.409702641278707,-2.409702641278707
2018-06-06,FII_estimate,28.771386198614643,0.0,28.771386198614643
2018-06-07,FII_estimate,15.08776466744078,0.0,15.08776466744078
2018-06-08,FII_estimate,13.796924594864596,0.0,13.796924594864596
2018-06-11,FII_estimate,20.994243795584687,0.0,20.994243795584687
2018-06-12,FII_estimate,40.323780287866,0.0,40.323780287866
2018-06-13,FII_estimate,19.827365381969173,0.0,19.827365381969173
2018-06-14,FII_estimate,0.0,6.761564247225172,-6.761564247225172
2018-06-15,FII_estimate,0.0,1.3323957915751705,-1.3323957915751705
2018-06-18,FII_estimate,0.0,5.5598491522639195,-5.5598491522639195
2018-06-19,FII_estimate,0.0,32.188292556649,-32.188292556649
2018-06-20,FII_estimate,0.0,17.605300069845057,-17.605300069845057
2018-06-21,FII_estimate,0.0,20.712235611052613,-20.712235611052613
2018-06-22,FII_estimate,5.3092848441581655,0.0,5.3092848441581655
2018-06-25,FII_estimate,0.0,3.9092992735024694,-3.9092992735024694
2018-06-26,FII_estimate,6.154592029808066,0.0,6.154592029808066
2018-06-27,FII_estimate,0.0,23.279504475633754,-23.279504475633754
2018-06-28,FII_estimate,0.0,41.34815810485226,-41.34815810485226
2018-06-29,FII_estimate,0.0,33.94237392175525,-33.94237392175525
2018-07-02,FII_estimate,0.0,27.98011302245884,-27.98011302245884
2018-07-03,FII_estimate,0.0,17.87787127167428,-17.87787127167428
2018-07-04,FII_estimate,11.757776993883699,0.0,11.757776993883699
2018-07-05,FII_estimate,34.05998836913149,0.0,34.05998836913149
2018-07-06,FII_estimate,6.966612113682885,0.0,6.966612113682885
2018-07-09,FII_estimate,31.808516476335207,0.0,31.808516476335207
2018-07-10,FII_estimate,46.381850313605426,0.0,46.381850313605426
2018-07-11,FII_estimate,31.95907820925415,0.0,31.95907820925415
2018-07-12,FII_estimate,54.17541268862781,0.0,54.17541268862781
2018-07-13,FII_estimate,53.05864058239963,0.0,53.05864058239963
2018-07-16,FII_estimate,19.484071857247663,0.0,19.484071857247663
2018-07-17,FII_estimate,10.326214710922994,0.0,10.326214710922994
2018-07-18,FII_estimate,13.915278187414566,0.0,13.915278187414566
2018-07-19,FII_estimate,0.0,10.429170142906335,-10.429170142906335
2018-07-20,FII_estimate,0.0,7.233680804200054,-7.233680804200054
2018-07-23,FII_estimate,23.350728747752687,0.0,23.350728747752687
2018-07-24,FII_estimate,15.887175987237105,0.0,15.887175987237105
2018-07-25,FII_estimate,20.827510461832738,0.0,20.827510461832738
2018-07-26,FII_estimate,34.78298782976963,0.0,34.78298782976963
2018-07-27,FII_estimate,51.08931790715932,0.0,51.08931790715932
2018-07-30,FII_estimate,43.7445250066324,0.0,43.7445250066324
2018-07-31,FII_estimate,47.10271112036258,0.0,47.10271112036258
2018-08-01,FII_estimate,42.8060413681356,0.0,42.8060413681356
2018-08-02,FII_estimate,21.77805641649245,0.0,21.77805641649245
2018-08-03,FII_estimate,16.571755304789388,0.0,16.571755304789388
2018-08-06,FII_estimate,13.68764588865202,0.0,13.68764588865202
2018-08-07,FII_estimate,4.139880151973093,0.0,4.139880151973093
2018-08-08,FII_estimate,16.956403383394886,0.0,16.956403383394886
2018-08-09,FII_estimate,37.74956310200584,0.0,37.74956310200584
2018-08-10,FII_estimate,5.009100299342987,0.0,5.009100299342987
2018-08-13,FII_estimate,0.0,13.919438369189294,-13.919438369189294
2018-08-14,FII_estimate,0.0,8.412570224432534,-8.412570224432534
2018-08-16,FII_estimate,0.0,41.072070754497474,-41.072070754497474
2018-08-17,FII_estimate,0.0,22.418624017994098,-22.418624017994098
2018-08-20,FII_estimate,11.452547566319197,0.0,11.452547566319197
2018-08-21,FII_estimate,28.101184512682845,0.0,28.101184512682845
2018-08-23,FII_estimate,27.964881755012886,0.0,27.964881755012886
2018-08-24,FII_estimate,35.50330611978714,0.0,35.50330611978714
2018-08-27,FII_estimate,41.7722485886376,0.0,41.7722485886376
2018-08-28,FII_estimate,29.88944494241797,0.0,29.88944494241797
2018-08-29,FII_estimate,9.48262116834987,0.0,9.48262116834987
2018-08-30,FII_estimate,0.32306475902289267,0.0,0.32306475902289267
2018-08-31,FII_estimate,5.354718790612897,0.0,5.354718790612897
2018-09-03,FII_estimate,0.0,36.302936514949195,-36.302936514949195
2018-09-04,FII_estimate,0.0,53.456466549379286,-53.456466549379286
2018-09-05,FII_estimate,0.0,54.10395998858862,-54.10395998858862
2018-09-06,FII_estimate,0.0,37.77973597038552,-37.77973597038552
2018-09-07,FII_estimate,0.0,23.064072612591456,-23.064072612591456
2018-09-10,FII_estimate,0.0,40.228888615315256,-40.228888615315256
2018-09-11,FII_estimate,0.0,59.64563570564762,-59.64563570564762
2018-09-12,FII_estimate,0.0,35.474454361267725,-35.474454361267725
2018-09-14,FII_estimate,0.0,5.224867640451379,-5.224867640451379
2018-09-17,FII_estimate,0.0,38.403726856645946,-38.403726856645946
2018-09-18,FII_estimate,0.0,33.6510812003008,-33.6510812003008
2018-09-19,FII_estimate,0.0,18.431186058892152,-18.431186058892152
2018-09-21,FII_estimate,0.0,22.60674622974401,-22.60674622974401
2018-09-24,FII_estimate,0.0,99.9982700852805,-99.9982700852805
2018-09-25,FII_estimate,0.0,71.75707250406916,-71.75707250406916
2018-09-26,FII_estimate,0.0,47.88262054479008,-47.88262054479008
2018-09-27,FII_estimate,0.0,41.33285480429038,-41.33285480429038
2018-09-28,FII_estimate,0.0,55.28929192473663,-55.28929192473663
2018-10-01,FII_estimate,3.7013990494296762,0.0,3.7013990494296762
2018-10-03,FII_estimate,0.0,37.67991367754564,-37.67991367754564
2018-10-04,FII_estimate,0.0,93.5622221833592,-93.5622221833592
2018-10-05,FII_estimate,0.0,142.5166436547626,-142.5166436547626
2018-10-08,FII_estimate,0.0,119.17857160547496,-119.17857160547496
2018-10-09,FII_estimate,0.0,150.32872745266312,-150.32872745266312
2018-10-10,FII_estimate,0.0,90.43051099710385,-90.43051099710385
2018-10-11,FII_estimate,0.0,78.72361323218924,-78.72361323218924
2018-10-12,FII_estimate,32.02614669689363,0.0,32.02614669689363
2018-10-15,FII_estimate,33.90820376550886,0.0,33.90820376550886
2018-10-16,FII_estimate,52.97583865339351,0.0,52.97583865339351
2018-10-17,FII_estimate,14.57301073400042,0.0,14.57301073400042
2018-10-19,FII_estimate,20.15514103757588,0.0,20.15514103757588
2018-10-22,FII_estimate,0.0,34.166919630829625,-34.166919630829625
2018-10-23,FII_estimate,0.0,72.92103366250768,-72.92103366250768
2018-10-24,FII_estimate,0.0,57.177912315489856,-57.177912315489856
2018-10-25,FII_estimate,0.0,60.24317091667708,-60.24317091667708
2018-10-26,FII_estimate,0.0,40.79003403817593,-40.79003403817593
2018-10-29,FII_estimate,6.4926795029282,0.0,6.4926795029282
2018-10-30,FII_estimate,14.480981887187493,0.0,14.480981887187493
2018-10-31,FII_estimate,26.576172163480187,0.0,26.576172163480187
2018-11-01,FII_estimate,39.20946698991512,0.0,39.20946698991512
2018-11-02,FII_estimate,101.45708570452406,0.0,101.45708570452406
